Medtr1g007520.1	dehydration-responsive protein RD22
Medtr1g007530.1	transmembrane protein, putative
Medtr1g007540.1	OPT family oligopeptide transporter
Medtr1g007580.1	OPT family oligopeptide transporter
Medtr1g007590.2	Rab GTPase activator
Medtr1g007590.1	Rab GTPase activator
Medtr1g007600.1	pentatricopeptide (PPR) repeat protein
Medtr1g007610.1	pentatricopeptide (PPR) repeat protein
Medtr1g007620.1	hypothetical protein
Medtr1g007630.6	TLC ATP/ADP transporter
Medtr1g007630.3	TLC ATP/ADP transporter
Medtr1g007630.1	TLC ATP/ADP transporter
Medtr1g007630.2	TLC ATP/ADP transporter
Medtr1g007630.4	TLC ATP/ADP transporter
Medtr1g007630.5	TLC ATP/ADP transporter
Medtr1g007640.1	appr-1-P processing enzyme family protein
Medtr1g007650.1	hypothetical protein
Medtr1g007670.1	histone-lysine N-methyltransferase ATXR6-like protein
Medtr1g007690.1	histone-lysine N-methyltransferase ATXR5, putative
Medtr1g007700.1	histone-lysine N-methyltransferase ATXR6, putative
Medtr1g007710.1	transmembrane protein, putative
Medtr1g007740.1	transducin/WD40 repeat protein
Medtr1g007800.1	enoyl-(acyl carrier) reductase
Medtr1g007810.1	glycoside hydrolase family 17 protein
Medtr1g007830.1	calcium-binding EF-hand protein
Medtr1g007840.2	transmembrane protein, putative
Medtr1g007840.1	transmembrane protein, putative
Medtr1g007850.1	photosystem II reaction center protein H
Medtr1g007860.1	alpha/beta fold hydrolase
Medtr1g007870.2	transcription factor Pcc1
Medtr1g007870.1	transcription factor Pcc1
Medtr1g007870.3	transcription factor Pcc1
Medtr1g007880.2	ABIL1-like protein
Medtr1g007880.1	ABIL1-like protein
Medtr1g007905.1	hypothetical protein
Medtr1g007920.2	IQ calmodulin-binding motif protein
Medtr1g007920.1	IQ calmodulin-binding motif protein
Medtr1g007930.1	transmembrane protein, putative
Medtr1g007950.1	gamma-irradiation and mitomycin C induced protein, putative
Medtr1g007990.1	gamma-irradiation and mitomycin C induced protein
Medtr1g008000.1	F-box associated protein
Medtr1g008010.1	ATP-binding; nucleic acid-binding; helicase, putative
Medtr1g008030.1	PPR superfamily protein
Medtr1g008050.1	gamma-irradiation and mitomycin C induced protein, putative
Medtr1g008060.3	transcription factor jumonji (JmjC) domain protein, putative
Medtr1g008060.1	transcription factor jumonji (JmjC) domain protein, putative
Medtr1g008060.2	transcription factor jumonji (JmjC) domain protein, putative
Medtr1g008070.1	hypothetical protein
Medtr1g008090.1	hypothetical protein
Medtr1g008120.1	ubiquitin ligase SINAT3
Medtr1g008140.1	pectinesterase/pectinesterase inhibitor
Medtr1g008160.6	O-acyltransferase (WSD1-like) family protein
Medtr1g008160.5	O-acyltransferase (WSD1-like) family protein
Medtr1g008160.1	O-acyltransferase (WSD1-like) family protein
Medtr1g008160.3	O-acyltransferase (WSD1-like) family protein
Medtr1g008160.4	O-acyltransferase (WSD1-like) family protein
Medtr1g008160.2	O-acyltransferase (WSD1-like) family protein
Medtr1g008160.7	O-acyltransferase (WSD1-like) family protein
Medtr1g008170.1	nuclear movement family protein
Medtr1g008180.1	transmembrane protein, putative
Medtr1g008195.1	nuclear movement family protein
Medtr1g008200.1	nuclear movement family protein
Medtr1g008220.2	CCT motif protein
Medtr1g008220.1	CCT motif protein
Medtr1g008230.1	histone-lysine N-methyltransferase ATX3
Medtr1g008230.2	histone-lysine N-methyltransferase ATX3
Medtr1g008240.1	NB-ARC domain disease resistance protein
Medtr1g008250.1	histone-lysine N-methyltransferase ATX3
Medtr1g008280.1	signal peptide peptidase-like protein
Medtr1g008280.2	signal peptide peptidase-like protein
Medtr1g008280.3	signal peptide peptidase-like protein
Medtr1g008290.1	FAR-RED impaired response-like protein
Medtr1g008300.1	rhomboid protease YdcA-like protein, putative
Medtr1g008310.1	PPR containing plant-like protein
Medtr1g008330.1	transmembrane protein, putative
Medtr1g008340.1	hypothetical protein
Medtr1g008350.1	peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
Medtr1g008360.1	PPR containing plant-like protein
Medtr1g008370.1	diphthamide biosynthesis protein
Medtr1g008380.1	indole-3-pyruvate monooxygenase
Medtr1g008400.1	hypothetical protein
Medtr1g008420.1	BURP domain protein
Medtr1g008450.1	dehydration-responsive protein RD22
Medtr1g008460.1	dehydration-responsive protein RD22
Medtr1g008470.1	dehydration-responsive protein RD22
Medtr1g008500.1	dehydration-responsive protein RD22
Medtr1g008510.1	dehydration-responsive protein RD22
Medtr1g008530.1	dehydration-responsive RD22-like protein
Medtr1g008560.1	dehydration-responsive protein RD22
Medtr1g008575.1	transmembrane protein, putative
Medtr1g008580.1	dehydration-responsive RD22-like protein
Medtr1g008590.1	dehydration-responsive protein RD22
Medtr1g008600.1	ATP-binding; ATP-dependent helicase; DNA helicase
Medtr1g008610.1	bromo-adjacent-like (BAH) domain protein
Medtr1g008620.1	transmembrane protein, putative
Medtr1g008630.1	hypothetical protein
Medtr1g008640.1	SPFH domain/band 7 family protein
Medtr1g008670.3	bromo-adjacent-like (BAH) domain protein
Medtr1g008670.1	bromo-adjacent-like (BAH) domain protein
Medtr1g008670.2	bromo-adjacent-like (BAH) domain protein
Medtr1g008675.1	transmembrane protein, putative
Medtr1g008700.1	2-on-2 hemoglobin
Medtr1g008710.1	calcium-dependent lipid-binding-like protein
Medtr1g008740.1	NAC transcription factor-like protein
Medtr1g008740.2	NAC transcription factor-like protein
Medtr1g008765.1	hypothetical protein
Medtr1g008885.1	hypothetical protein
Medtr1g008900.1	hypothetical protein
Medtr1g008910.1	OST-HTH associated domain protein
Medtr1g008930.1	hypothetical protein
Medtr1g008950.1	elicitor-responsive-like protein
Medtr1g008970.1	myb transcription factor
Medtr1g008980.1	ABC1 family protein
Medtr1g008990.2	BZIP transcription factor
Medtr1g008990.1	BZIP transcription factor
Medtr1g009000.1	hypothetical protein
Medtr1g009010.1	26S proteasome non-ATPase regulatory subunit-like protein
Medtr1g009010.2	26S proteasome non-ATPase regulatory subunit-like protein
Medtr1g009030.1	plant/F12B17-70 protein
Medtr1g009040.1	PPR containing plant protein
Medtr1g009110.1	F-box protein interaction domain protein
Medtr1g009140.1	hypothetical protein
Medtr1g009150.1	SAUR-like auxin-responsive family protein
Medtr1g009155.1	cation transporter ChaC
Medtr1g009170.1	peptide/nitrate transporter
Medtr1g009180.1	nucleotide-diphospho-sugar transferase-like protein
Medtr1g009190.1	arabinose kinase-like protein
Medtr1g009200.1	peptide/nitrate transporter plant
Medtr1g009210.1	cation transporter ChaC
Medtr1g009220.1	Myb/SANT-like DNA-binding domain protein
Medtr1g009230.1	extracellular ligand-gated ion channel protein
Medtr1g009240.1	LRR receptor-like kinase
Medtr1g009260.1	hypothetical protein
Medtr1g009270.1	LRR receptor-like kinase
Medtr1g009280.1	hypothetical protein
Medtr1g009310.1	adenine nucleotide alpha hydrolase-like domain kinase
Medtr1g009315.2	DNA topoisomerase I, bacterial protein
Medtr1g009315.1	DNA topoisomerase I, bacterial protein
Medtr1g009570.1	DNA topoisomerase I, bacterial protein
Medtr1g009600.1	rhamnose biosynthetic-like enzyme
Medtr1g009610.1	viral A-type inclusion protein, putative
Medtr1g009430.1	hypothetical protein
Medtr1g009420.1	transmembrane protein, putative
Medtr1g009410.1	transmembrane protein, putative
Medtr1g009400.1	transmembrane protein, putative
Medtr1g009613.1	WRKY family transcription factor
Medtr1g009617.1	DEAD-box ATP-dependent RNA helicase-like protein
Medtr1g009490.1	transmembrane protein, putative
Medtr1g009480.1	cathepsin propeptide inhibitor domain protein
Medtr1g009460.1	inactive purple acid phosphatase, putative
Medtr1g009450.1	shikimate kinase-like protein, putative
Medtr1g009620.1	exocyst complex exo70-like protein
Medtr1g009640.1	hypothetical protein
Medtr1g009650.1	pentatricopeptide (PPR) repeat protein
Medtr1g009660.1	hypothetical protein
Medtr1g009680.2	zinc finger, C3HC4 type (RING finger) protein, putative
Medtr1g009680.1	zinc finger, C3HC4 type (RING finger) protein, putative
Medtr1g009690.1	transcriptional regulator of RNA polII, SAGA, subunit
Medtr1g009710.1	transcriptional regulator of RNA polII, SAGA, subunit
Medtr1g009720.1	plasma membrane H+-ATPase
Medtr1g009730.1	H(+)-ATPase, putative
Medtr1g009740.1	plasma membrane H+-ATPase, putative
Medtr1g009750.2	class III peroxidase
Medtr1g009750.1	class III peroxidase
Medtr1g009760.1	plasma membrane H+-ATPase
Medtr1g009760.2	plasma membrane H+-ATPase
Medtr1g009770.1	C2H2-type zinc finger protein
Medtr1g009780.1	hypothetical protein
Medtr1g009790.4	DUF1644 family protein
Medtr1g009790.5	DUF1644 family protein
Medtr1g009790.2	DUF1644 family protein
Medtr1g009790.6	DUF1644 family protein
Medtr1g009790.3	DUF1644 family protein
Medtr1g009790.1	DUF1644 family protein
Medtr1g009820.1	hypothetical protein
Medtr1g009830.1	hypothetical protein
Medtr1g009840.1	plastid developmental protein DAG
Medtr1g009850.1	phosphoenolpyruvate carboxylase
Medtr1g009860.1	Serine/Threonine kinase, ABC1 family protein
Medtr1g009860.2	Serine/Threonine kinase, ABC1 family protein
Medtr1g009890.1	replication protein A 32 kDa subunit-like protein
Medtr1g009900.1	flowering-promoting factor-like protein
Medtr1g009910.1	fasciclin-like arabinogalactan protein
Medtr1g009920.1	fasciclin domain protein
Medtr1g009940.1	fasciclin domain protein
Medtr1g009950.1	fasciclin domain protein
Medtr1g009960.2	core-2/I-branching enzyme
Medtr1g009960.1	core-2/I-branching enzyme
Medtr1g009970.1	hypothetical protein
Medtr1g009980.1	plastid lipid-associated protein
Medtr1g009990.1	hypothetical protein
Medtr1g010000.1	SPOUT methyltransferase, putative
Medtr1g010010.1	transmembrane protein, putative
Medtr1g010020.1	PPR containing plant-like protein
Medtr1g010020.2	PPR containing plant-like protein
Medtr1g010030.1	pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16, putative
Medtr1g010030.2	pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16, putative
Medtr1g010040.1	ubiquitin carboxyl-terminal hydrolase
Medtr1g010040.2	ubiquitin carboxyl-terminal hydrolase
Medtr1g010050.4	GGL domain protein
Medtr1g010050.1	GGL domain protein
Medtr1g010050.2	GGL domain protein
Medtr1g010050.3	GGL domain protein
Medtr1g010070.1	16S rRNA (cytosine(1402)-N(4))-methyltransferase
Medtr1g010080.4	DUF1997 family protein
Medtr1g010080.1	DUF1997 family protein
Medtr1g010080.3	DUF1997 family protein
Medtr1g010080.2	DUF1997 family protein
Medtr1g010090.1	hypothetical protein
Medtr1g010100.1	pre-mRNA-splicing factor cwc-21, putative
Medtr1g010110.1	transmembrane protein, putative
Medtr1g010120.1	glucan endo-1,3-beta-glucosidase-like protein
Medtr1g010130.3	endonuclease V-like protein
Medtr1g010130.2	endonuclease V-like protein
Medtr1g010130.4	endonuclease V-like protein
Medtr1g010130.1	endonuclease V-like protein
Medtr1g010140.1	DUF581 family protein
Medtr1g010150.1	CHY and CTCHY and RING-type zinc finger protein
Medtr1g010170.1	hypothetical protein
Medtr1g010180.1	transmembrane protein, putative
Medtr1g010190.1	transmembrane protein, putative
Medtr1g010210.1	sulfate transporter-like protein
Medtr1g010220.1	wall-associated receptor kinase-like protein
Medtr1g010230.1	wall-associated receptor kinase galacturonan-binding protein
Medtr1g010240.1	wall associated kinase-like protein, putative
Medtr1g010250.1	wall-associated receptor kinase-like protein, putative
Medtr1g010260.1	wall-associated receptor kinase-like protein
Medtr1g010270.1	sulfate transporter-like protein
Medtr1g010280.1	ArfGap/RecO-like zinc finger protein, putative
Medtr1g010290.1	enhancer of polycomb-like transcription factor protein
Medtr1g010300.1	embryo defective 2410 protein
Medtr1g011280.2	CTC-interacting domain protein, putative
Medtr1g011280.1	CTC-interacting domain protein, putative
Medtr1g010310.1	Nodule Cysteine-Rich (NCR) secreted peptide
Medtr1g011245.1	Nodule Cysteine-Rich (NCR) secreted peptide
Medtr1g011250.1	hypothetical protein
Medtr1g011260.1	membrane protein Ycf1
Medtr1g011200.1	hypothetical protein
Medtr1g011320.1	hypothetical protein
Medtr1g011340.1	transmembrane protein, putative
Medtr1g011357.1	hypothetical protein
Medtr1g011360.1	hypothetical protein
Medtr1g011380.1	zinc finger, C3HC4 type (RING finger) protein
Medtr1g011400.1	F-box/RNI/FBD-like domain protein
Medtr1g011410.1	F-box/RNI/FBD-like domain protein
Medtr1g011415.1	Nodule Cysteine-Rich (NCR) secreted peptide
Medtr1g011430.1	F-box/RNI/FBD-like domain protein
Medtr1g011440.1	DUF223 domain protein
Medtr1g011460.1	protein phosphatase 2A regulatory B subunit family protein
Medtr1g011470.1	carboxy-terminal domain cyclin
Medtr1g011490.1	DUF223 domain protein
Medtr1g011510.1	2Fe-2S iron-sulfur cluster-binding domain protein
Medtr1g011520.1	PPR containing plant-like protein
Medtr1g011530.1	pyruvate decarboxylase, putative
Medtr1g011540.1	leghemoglobin Lb120-1
Medtr1g011580.1	gibberellin 2-beta-dioxygenase
Medtr1g011600.1	2-oxoglutarate-dependent dioxygenase
Medtr1g011610.1	transcriptional corepressor leunig-like protein
Medtr1g011610.2	transcriptional corepressor leunig-like protein
Medtr1g011625.1	hypothetical protein
Medtr1g011630.1	indole-3-pyruvate monooxygenase
Medtr1g011640.1	drug resistance transporter-like ABC domain protein
Medtr1g011650.1	ABC-2 and plant PDR ABC-type transporter family protein
Medtr1g011660.1	HXXXD-type acyl-transferase family protein
Medtr1g011670.1	ribosomal protein L33 family protein, putative
Medtr1g011680.1	P-loop nucleoside triphosphate hydrolase superfamily protein, putative
Medtr1g011690.1	FAD/NAD(P)-binding oxidoreductase family protein
Medtr1g011700.1	FAD/NAD(P)-binding oxidoreductase family protein
Medtr1g011710.1	pre-mRNA splicing factor-like protein
Medtr1g011720.1	carbon catabolite repressor-like protein
Medtr1g011720.2	carbon catabolite repressor-like protein
Medtr1g011730.1	RCD one-like protein, putative
Medtr1g011740.1	hypothetical protein
Medtr1g011750.1	core histone H2A/H2B/H3/H4
Medtr1g011850.1	core histone H2A/H2B/H3/H4
Medtr1g011840.1	boron transporter-like protein
Medtr1g011755.1	inwardly rectifying potassium channel subunit
Medtr1g011880.2	cytochrome B-c1 complex subunit 7
Medtr1g011880.1	cytochrome B-c1 complex subunit 7
Medtr1g011800.1	plant/F18G18-200 protein
Medtr1g011810.1	PPR repeat protein
Medtr1g011980.1	peptidyl-prolyl cis-trans isomerase
Medtr1g011980.2	peptidyl-prolyl cis-trans isomerase
Medtr1g011990.1	NB-ARC domain disease resistance protein
Medtr1g012000.1	cysteine-rich polycomb-like protein, putative
Medtr1g012010.1	hypothetical protein
Medtr1g012015.1	M48 family peptidase
Medtr1g012020.1	cysteine-rich polycomb-like protein
Medtr1g012030.1	substrate carrier family protein
Medtr1g012040.1	PIF1-like helicase
Medtr1g012050.1	hypothetical protein
Medtr1g012160.1	ubiquitin family protein
Medtr1g012170.1	hypothetical protein
Medtr1g012180.1	hypothetical protein
Medtr1g012190.1	hypothetical protein
Medtr1g012200.1	hypothetical protein
Medtr1g012210.1	ubiquitin family protein
Medtr1g012260.1	aberrant root formation protein, putative
Medtr1g012280.1	aberrant root formation protein, putative
Medtr1g012290.1	hypothetical protein
Medtr1g012330.1	hypothetical protein
Medtr1g012335.1	hypothetical protein
Medtr1g012360.4	kinesin-associated protein
Medtr1g012360.5	kinesin-associated protein
Medtr1g012360.1	kinesin-associated protein
Medtr1g012360.2	kinesin-associated protein
Medtr1g012360.3	kinesin-associated protein
Medtr1g012370.3	AFG1-family ATPase
Medtr1g012370.4	AFG1-family ATPase
Medtr1g012370.2	AFG1-family ATPase
Medtr1g012370.1	AFG1-family ATPase
Medtr1g012380.1	PPR containing plant-like protein
Medtr1g012390.1	polygalacturonase
Medtr1g012410.1	PIF1-like helicase
Medtr1g012420.1	DEAD-box ATP-dependent RNA helicase-like protein
Medtr1g012430.1	alpha/beta hydrolase fold protein
Medtr1g012440.1	IDS4-like protein
Medtr1g012470.1	ethylene response factor
Medtr1g012480.1	DUF4050 family protein
Medtr1g012480.7	DUF4050 family protein
Medtr1g012480.5	DUF4050 family protein
Medtr1g012480.2	DUF4050 family protein
Medtr1g012480.8	DUF4050 family protein
Medtr1g012480.3	DUF4050 family protein
Medtr1g012480.4	DUF4050 family protein
Medtr1g012480.6	DUF4050 family protein
Medtr1g012490.1	hypothetical protein
Medtr1g012510.1	hypothetical protein
Medtr1g012520.1	EIN3-binding F-box-like protein
Medtr1g012530.2	TPX2 (targeting protein for Xklp2) family protein
Medtr1g012530.1	TPX2 (targeting protein for Xklp2) family protein
Medtr1g012540.1	N-acetyl-gamma-glutamyl-phosphate reductase
Medtr1g012550.1	G-type lectin S-receptor-like Serine/Threonine-kinase SD2-5
Medtr1g012570.1	MADS-box transcription factor family protein
Medtr1g012590.2	UDP-sugar transporter-like protein
Medtr1g012590.1	UDP-sugar transporter-like protein
Medtr1g012600.1	hypothetical protein
Medtr1g012610.2	tyrosine kinase family protein
Medtr1g012610.3	tyrosine kinase family protein
Medtr1g012610.1	tyrosine kinase family protein
Medtr1g012620.1	myosin heavy chain-like protein
Medtr1g012630.1	Lipid transfer protein
Medtr1g012650.1	hypothetical protein
Medtr1g012690.1	Lipid transfer protein
Medtr1g012700.1	Lipid transfer protein
Medtr1g012710.1	protease inhibitor/seed storage/LTP family protein
Medtr1g012740.1	ACT domain protein, putative
Medtr1g012760.1	FAR1 DNA-binding domain protein
Medtr1g012760.2	FAR1 DNA-binding domain protein
Medtr1g012790.2	nodulin MtN21/EamA-like transporter family protein
Medtr1g012790.1	nodulin MtN21/EamA-like transporter family protein
Medtr1g012800.1	beta-1,3-galactosyltransferase-like protein
Medtr1g012820.1	topless-like protein
Medtr1g012830.2	AmmeMemoRadiSam system protein B
Medtr1g012830.1	AmmeMemoRadiSam system protein B
Medtr1g012840.5	octicosapeptide/phox/Bem1p domain protein
Medtr1g012840.3	octicosapeptide/phox/Bem1p domain protein
Medtr1g012840.4	octicosapeptide/phox/Bem1p domain protein
Medtr1g012840.2	octicosapeptide/phox/Bem1p domain protein
Medtr1g012840.1	octicosapeptide/phox/Bem1p domain protein
Medtr1g012850.1	calcium-binding EF hand protein
Medtr1g012860.1	hypothetical protein
Medtr1g012870.1	hypothetical protein
Medtr1g012890.1	mixed-lineage leukemia protein, mll protein, putative
Medtr1g012910.2	PHD-zinc-finger-like domain protein
Medtr1g012910.1	PHD-zinc-finger-like domain protein
Medtr1g012920.1	transmembrane protein, putative
Medtr1g012930.1	hypothetical protein
Medtr1g012950.1	hypothetical protein
Medtr1g012960.1	class II knotted-like homeobox protein
Medtr1g012980.1	transporter TRS120
Medtr1g012990.1	ribosomal RNA processing brix domain protein
Medtr1g013000.1	mediator of RNA polymerase II transcription subunit 25
Medtr1g013010.1	hypothetical protein
Medtr1g013030.1	aberrant root formation protein
Medtr1g013040.2	Serine/Threonine kinase family protein
Medtr1g013040.1	Serine/Threonine kinase family protein
Medtr1g013050.1	aspartate aminotransferase
Medtr1g013060.1	FAR1 DNA-binding domain protein
Medtr1g013070.1	60S ribosomal protein L39-3
Medtr1g013090.1	ubiquitin family protein
Medtr1g013100.1	DUF868 family protein
Medtr1g013110.1	PPPDE thiol peptidase family protein, putative
Medtr1g013120.1	glycoprotein family protein
Medtr1g013130.1	zinc finger-like protein
Medtr1g013150.1	glycoside hydrolase family 18 protein
Medtr1g013160.1	two-component response regulator ARR12-like protein
Medtr1g013170.1	response regulator
Medtr1g013180.1	response regulator
Medtr1g013190.1	chromatin remodeling factor CHD3 (pickle)
Medtr1g014380.1	hypothetical protein
Medtr1g014390.1	M48 family peptidase
Medtr1g014445.1	hypothetical protein
Medtr1g014450.1	F-box/FBD-like domain protein
Medtr1g014420.1	armadillo/beta-catenin-like repeat protein
Medtr1g014410.1	transmembrane protein, putative
Medtr1g014340.2	PPR containing plant-like protein
Medtr1g014340.1	PPR containing plant-like protein
Medtr1g014330.1	hypothetical protein
Medtr1g014320.1	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
Medtr1g014310.1	hypothetical protein
Medtr1g014300.1	nucleic acid-binding protein, putative
Medtr1g014280.1	hypothetical protein
Medtr1g014270.1	lamin-B receptor of tudor domain protein
Medtr1g014260.1	ubiquitin carboxyl-terminal hydrolase
Medtr1g014250.1	folate/biopterin transporter
Medtr1g014250.2	folate/biopterin transporter
Medtr1g014240.1	lectin receptor kinase
Medtr1g014230.1	enhancer of rudimentary-like protein
Medtr1g014220.1	folate/biopterin transporter
Medtr1g014210.1	phospholipid hydroperoxide glutathione peroxidase
Medtr1g014190.3	protein phosphatase 2C-like protein
Medtr1g014190.1	protein phosphatase 2C-like protein
Medtr1g014190.2	protein phosphatase 2C-like protein
Medtr1g014180.1	tubby C 2 protein
Medtr1g014160.1	tubby C 2 protein
Medtr1g014150.1	tubby C 2 protein
Medtr1g014140.1	aspartate-tRNA ligase
Medtr1g014130.1	Sas10/Utp3/C1D family protein
Medtr1g014120.1	plastocyanin-like domain protein
Medtr1g014110.1	transmembrane protein, putative
Medtr1g014510.1	nodulin MtN21/EamA-like transporter family protein
Medtr1g014080.1	endomembrane protein 70 family protein
Medtr1g014070.1	phototropic-responsive NPH3 family protein
Medtr1g014060.1	DUF674 family protein
Medtr1g014040.1	enoyl-CoA hydratase/isomerase
Medtr1g014030.1	hypothetical protein
Medtr1g014530.1	LCR related
Medtr1g013980.1	chorismate mutase
Medtr1g014550.1	hypothetical protein
Medtr1g013950.1	LCR related
Medtr1g013940.1	chorismate mutase
Medtr1g014570.1	LCR related
Medtr1g013900.1	chorismate mutase
Medtr1g014590.1	LCR related
Medtr1g013860.1	chorismate mutase
Medtr1g013840.1	F-box/RNI/FBD-like domain protein
Medtr1g013820.2	chorismate mutase
Medtr1g013820.3	chorismate mutase
Medtr1g013820.1	chorismate mutase
Medtr1g013800.1	actin-binding FH2 (formin 2) family protein
Medtr1g013790.1	WRKY family transcription factor
Medtr1g013760.1	WRKY family transcription factor
Medtr1g013740.1	polygalacturonase
Medtr1g013730.1	polygalacturonase/glycoside hydrolase family protein
Medtr1g013700.1	CBL-interacting kinase
Medtr1g013680.1	GTP-binding elongation factor Tu family protein
Medtr1g013670.1	hypothetical protein
Medtr1g013660.1	ER membrane protein complex subunit-like protein
Medtr1g014610.1	hypothetical protein
Medtr1g013650.2	monogalactosyldiacylglycerol synthase
Medtr1g013650.1	monogalactosyldiacylglycerol synthase
Medtr1g013640.1	hypothetical protein
Medtr1g013630.1	F-box/RNI/FBD-like domain protein
Medtr1g013620.1	ubiquitin-protein ligase, putative
Medtr1g013610.1	F-box/RNI/FBD-like domain protein
Medtr1g013600.1	hypothetical protein
Medtr1g013580.1	F-box/FBD-like domain protein
Medtr1g013560.1	F-box/RNI/FBD-like domain protein
Medtr1g013560.2	F-box/RNI/FBD-like domain protein
Medtr1g013280.1	F-box/FBD/LRR plant protein, putative
Medtr1g013350.1	transmembrane protein, putative
Medtr1g013340.1	transmembrane protein, putative
Medtr1g013320.1	hypothetical protein
Medtr1g014640.1	phytochrome-associated protein phosphatase type 2C
Medtr1g013450.1	zinc finger constans-like protein
Medtr1g014650.1	hypothetical protein
Medtr1g013440.1	39S ribosomal protein L53/MRP-L53
Medtr1g013440.2	39S ribosomal protein L53/MRP-L53
Medtr1g013430.1	glutamine dumper, putative
Medtr1g013410.1	transmembrane protein
Medtr1g013400.1	phytochrome-associated protein phosphatase type 2C
Medtr1g013360.1	histidine kinase cytokinin receptor
Medtr1g014660.1	hypothetical protein
Medtr1g014670.1	histidine kinase cytokinin receptor
Medtr1g014680.1	ubiquitin carboxy-terminal hydrolase
Medtr1g014690.1	gamma-tocopherol methyltransferase
Medtr1g014690.2	gamma-tocopherol methyltransferase
Medtr1g014700.1	F-box only protein
Medtr1g014710.1	RING-finger ubiquitin ligase
Medtr1g014720.1	2OG-Fe(II) oxygenase family oxidoreductase
Medtr1g014730.1	DUF1350 family protein
Medtr1g014730.2	DUF1350 family protein
Medtr1g014750.1	hypothetical protein
Medtr1g014780.1	ethylene-responsive transcription factor ERF018
Medtr1g014790.1	nodulin MtN21/EamA-like transporter family protein
Medtr1g014800.1	ethylene-responsive transcription factor ERF018
